week,rank,title,artist,spotify_id,danceability,energy,tempo,valence,speechiness,acousticness,instrumentalness,liveness,loudness,key,mode,genre
2025-01-12,41,Wildflower,Billie Eilish,3QaPy1KgI7nu9FJEQUgn6h,0.467,0.247,148.101,0.126,0.0431,0.612,0.000271,0.17,-12.002,6.0,0.0,
2025-01-12,42,Lies Lies Lies,Morgan Wallen,1KL0yUBT1U2PfVUWIhWL7l,,,,,,,,,,,,country
2025-01-12,43,Velda,"Bad Bunny, Omar Courtz & Dei V",7d6yK8v8J484SWH5prIQiE,0.613,0.981,101.852,0.0337,0.149,0.29,0.0023,0.437,-18.638,1.0,1.0,reggaeton
2025-01-12,44,By Myself,Lil Baby & Rylo Rodriguez Featuring Rod Wave,1L80MuaEffNuY1eLyk1v2w,0.576,0.444,135.948,0.286,0.028,0.136,0.000849,0.234,-11.141,2.0,0.0,vietnamese hip hop
2025-01-12,45,Perfumito Nuevo,Bad Bunny & RaiNao,1Q9Efnm5csdCMFynISxL2x,0.513,0.0302,120.026,0.557,0.0701,0.996,0.977,0.15,-33.8,0.0,1.0,reggaeton
2025-01-12,46,Like Him,"Tyler, the Creator Featuring Lola Young",72NMPuJCRsOUoXQJdzVfdo,0.778,0.58,92.986,0.48,0.0425,0.452,0.000677,0.105,-7.26,2.0,0.0,v-pop
2025-01-12,47,Pink Pony Club,Chappell Roan,6393yGahSJ9slVdOwSxOVR,0.61,0.65,106.719,0.507,0.0474,0.399,0.0,0.11,-6.199,6.0,1.0,
2025-01-12,48,No One Noticed,The Marias,3siwsiaEoU4Kuuc9WKMUy5,0.705,0.339,97.989,0.457,0.0278,0.552,0.0814,0.12,-10.612,7.0,1.0,bedroom pop
2025-01-12,49,Liar,Jelly Roll,0llPOBVoJYDAtdmVlNE41A,0.645,0.767,114.011,0.613,0.0299,0.0405,0.0,0.092,-5.202,1.0,1.0,country hip hop
2025-01-12,50,Outfit,Lil Baby & 21 Savage,6B2FtBtIds4rqeLPTW0D76,0.855,0.52,124.964,0.218,0.0639,0.00457,0.0,0.15,-4.906,1.0,1.0,
2025-01-12,51,Stuff,Lil Baby Featuring Travis Scott,4vqwVaEqLNWo3UXhQi5IFH,0.606,0.605,124.149,0.3,0.22,0.218,0.0,0.0946,-6.387,1.0,0.0,rap
2025-01-12,52,Weltita,Bad Bunny & Chuwi,5WEF0icHWmAZBBMglBd599,0.458,0.297,96.14,0.357,0.6,0.866,0.329,0.346,-32.354,4.0,0.0,reggaeton
2025-01-12,53,Redbone,Lil Baby & Glorilla,5PCOOngROV9jWsUViSy4Ed,,,,,,,,,,,,k-pop
2025-01-12,54,EOO,Bad Bunny,6J5kc12BW5HuP3d7C3vvx8,0.36,0.464,63.662,0.184,0.0702,0.749,0.859,0.0825,-29.598,10.0,0.0,reggaeton
2025-01-12,55,I Never Lie,Zach Top,3t6gUcGYLrUuqwpXjOFWQc,0.782,0.641,107.997,0.522,0.0275,0.332,0.00923,0.108,-6.431,3.0,1.0,country
2025-01-12,56,I'm Gonna Love You,Cody Johnson & Carrie Underwood,08wyXJO5ZcqloLYbpufenQ,0.552,0.494,133.91,0.312,0.0318,0.358,2.94e-05,0.108,-6.262,3.0,0.0,texas country
2025-01-12,57,F U 2x,Lil Baby,2ubNuGSCWRRxUfojPRebiA,0.862,0.728,140.006,0.13,0.0762,0.00958,2.41e-06,0.121,-6.466,9.0,1.0,
2025-01-12,58,4x4xU,Lainey Wilson,2z865bsdfckaBVck8MSAm8,0.579,0.727,142.129,0.465,0.0281,0.0989,1.74e-06,0.18,-5.676,7.0,1.0,country
2025-01-12,59,Ketu Tecre,Bad Bunny,4c2Pc0NrfkesPR0jff6q3F,0.27,0.277,111.353,0.082,0.0477,0.0177,0.485,0.111,-32.187,8.0,1.0,reggaeton
2025-01-12,60,Pitorro de Coco,Bad Bunny,14QaXYIK3K3QPtezqxRRPN,0.636,0.667,97.769,0.544,0.0323,0.25,6.95e-06,0.116,-4.708,7.0,1.0,reggaeton
2025-01-12,61,Indigo,Sam Barber Featuring Avery Anna,1o6cYDMHvKOfizi4d9Lqxr,0.593,0.325,110.068,0.442,0.0296,0.957,0.219,0.286,-11.214,6.0,1.0,v-pop
2025-01-12,62,Loco,Neton Vega,4eLDmhsJW3JoZTXCAozHor,0.849,0.708,91.981,0.636,0.0686,0.0741,0.00768,0.139,-5.502,1.0,1.0,corrido
2025-01-12,63,It's Ok I'm Ok,Tate McRae,24XihnoVPWXlKJ4BgXqjVM,0.754,0.514,114.997,0.363,0.0471,0.0257,3.98e-05,0.0808,-7.721,1.0,0.0,
2025-01-12,64,Good News,Shaboozey,54p6vNJwGkt4FTaM8SCsxt,0.572,0.535,161.794,0.414,0.0391,0.471,3.61e-06,0.0902,-7.493,8.0,1.0,
2025-01-12,65,Listen Up,Lil Baby,4iGqt48gNNqspw8VN8EKgP,0.464,0.414,80.312,0.236,0.175,0.294,0.0,0.141,-10.333,1.0,0.0,
2025-01-12,66,Kloufrens,Bad Bunny,4MUrUT38U98olfnyzMBCzm,0.326,0.125,106.974,0.306,0.148,0.703,0.706,0.18,-32.45,1.0,1.0,reggaeton
2025-01-12,67,Defying Gravity,Cynthia Erivo Featuring Ariana Grande,5QMrH5nszZZR3nefIj6Mar,0.31,0.303,148.419,0.208,0.0344,0.527,0.0,0.0436,-10.345,1.0,1.0,musicals
2025-01-12,68,Tu Boda,Oscar Maydon & Fuerza Regida,1cOboCuWYI2osTOfolMRS6,0.694,0.651,112.648,0.471,0.0784,0.496,1.36e-05,0.0787,-6.968,6.0,1.0,corrido
2025-01-12,69,Bokete,Bad Bunny,79x7xtoCLpf6l32Zz6mWo4,0.4,0.07,124.927,0.0344,0.0456,0.194,0.956,0.116,-32.756,1.0,1.0,reggaeton
2025-01-12,70,Scorsese Baby Daddy,SZA,2E7a96qey4AzSOdK6H21vS,0.746,0.728,103.991,0.795,0.0299,0.464,2.01e-05,0.103,-6.75,4.0,1.0,r&b
2025-01-12,71,I Promise,Lil Baby,0HBqoVCPtB8VkFOixWrBS3,0.664,0.681,166.899,0.705,0.368,0.0491,0.0,0.234,-6.808,7.0,1.0,
2025-01-12,72,Que Pasaria...,Rauw Alejandro & Bad Bunny,0l0vcZMU7AOeQmUIREoI2U,0.833,0.563,105.008,0.343,0.204,0.528,1.27e-05,0.139,-5.593,4.0,0.0,reggaeton
2025-01-12,73,Due 4A Win,Lil Baby,0icIjOb3QHklvGBaR7woTP,0.799,0.402,137.981,0.283,0.111,0.00146,0.0,0.144,-6.503,1.0,1.0,
2025-01-12,74,So Sorry,Lil Baby,5wwy9GjFxOFMV8IO6Xdf8h,0.808,0.594,115.111,0.264,0.312,0.278,0.0,0.107,-6.962,6.0,0.0,
2025-01-12,75,Think I'm In Love With You,Chris Stapleton,3Gn1zuHNLtGuGEOXwq0k7e,,,,,,,,,,,,country
2025-01-12,76,Denial Is A River,Doechii,2A2YfuPzQoQUIcGe0C4SVD,0.85,0.648,93.116,0.688,0.311,0.0895,0.0,0.0808,-3.216,6.0,0.0,
2025-01-12,77,Turista,Bad Bunny,7tCuCjhxzjX2XCz4JiiAsp,0.358,0.12,90.929,0.318,0.523,0.456,0.0653,0.146,-30.487,8.0,1.0,reggaeton
2025-01-12,78,Guy For That,Post Malone Featuring Luke Combs,6r5o9yIc16ZvymXUKJQ1yy,0.723,0.542,139.972,0.391,0.0542,0.9,0.0454,0.131,-9.705,7.0,1.0,v-pop
2025-01-12,79,Residuals,Chris Brown,6txAWGckgEGJIhLjhNdtE9,0.58,0.645,114.905,0.171,0.0821,0.342,0.0,0.108,-7.793,6.0,0.0,r&b
2025-01-12,80,No Pole,Don Toliver,0eaVIYo2zeOaGJeqZ5TwYz,0.328,0.631,85.262,0.382,0.0465,0.0714,0.0,0.567,-5.169,5.0,0.0,
2025-01-12,81,I Ain't Sayin',Jordan Davis,7lCs3stpWCtAn5Y2lmnPhV,,,,,,,,,,,,country
2025-01-12,82,Am I Okay?,Megan Moroney,36wAwEkSDpNQ4oQeRLYC3L,0.593,0.734,125.937,0.518,0.0514,0.02,0.0,0.138,-5.416,9.0,1.0,country
2025-01-12,83,Cafe Con Ron,Bad Bunny & Los Pleneros de La Cresta,6VNXmo59yDYgcwLS17UNAW,0.328,0.153,95.506,0.0376,0.0564,0.148,1.28e-06,0.397,-26.802,9.0,1.0,reggaeton
2025-01-12,84,Help Me,Real Boston Richey,487JCvAXVblflZyDJn3fSp,0.749,0.709,78.53,0.564,0.259,0.155,0.0,0.329,-6.385,6.0,1.0,
2025-01-12,85,Bad Dreams,Teddy Swims,3nHuKdFJZm78CoeBnDcFKe,0.707,0.68,125.058,0.62,0.0884,0.274,0.0,0.0932,-6.203,8.0,1.0,
2025-01-12,86,Stiff Gang,Lil Baby,3cRi3PKcFCPL3fQcEJMKT0,0.821,0.672,125.019,0.218,0.184,0.00263,0.0,0.0905,-6.059,11.0,0.0,
2025-01-12,87,Dancing In The Flames,The Weeknd,7z7kvUQGwlC6iOl7vMuAr9,0.552,0.73,116.875,0.162,0.0381,0.0011,0.0,0.0837,-6.203,1.0,1.0,
2025-01-12,88,Boys Back Home,Dylan Marlowe & Dylan Scott,1hgINxfKQlJOikzd9skvC2,0.479,0.926,140.154,0.564,0.0495,0.0686,0.0,0.0983,-2.014,10.0,1.0,country
2025-01-12,89,Heart Of A Woman,Summer Walker,2oVVaVY0LkzwAYYcyzon6Z,0.716,0.43,129.93,0.472,0.112,0.482,0.0,0.146,-8.28,9.0,0.0,r&b
2025-01-12,90,Peekaboo,Kendrick Lamar Featuring AzChike,6g6W3pMAFbp2FS1QCijkpM,0.562,0.365,100.028,0.248,0.441,0.116,1.64e-06,0.934,-17.883,2.0,1.0,hip hop
2025-01-12,91,Drive,SZA,2qYbtIf8dRkBkKIcZVGFDq,0.66,0.32,136.002,0.526,0.0467,0.955,2.81e-05,0.0971,-12.591,11.0,1.0,r&b
2025-01-12,92,Popular,Ariana Grande,3i8fIJNV0yuC4kXT3SkVBZ,0.44,0.319,178.329,0.47,0.166,0.732,0.0,0.0967,-12.356,5.0,1.0,pop
2025-01-12,93,Hey Now,Kendrick Lamar Featuring Dody6,6g6W3pMAFbp2FS1QCijkpM,0.562,0.365,100.028,0.248,0.441,0.116,1.64e-06,0.934,-17.883,2.0,1.0,hip hop
2025-01-12,94,Lo Que Le Paso A Hawaii,Bad Bunny,1Hg0e997pObvZ91w1FCPFk,0.0939,0.00174,82.653,0.0679,0.0638,0.247,0.000195,0.245,-54.341,11.0,1.0,reggaeton
2025-01-12,95,La Mudanza,Bad Bunny,3G7agPwWfcORnWCAGMDOpm,0.565,0.926,173.978,0.971,0.0573,0.975,0.944,0.131,-5.607,7.0,1.0,reggaeton
2025-01-12,96,Close To You,Gracie Abrams,5wbg8kepMFoMzHOEuxiI0q,0.586,0.72,121.927,0.302,0.0775,0.0236,0.000124,0.0925,-7.984,6.0,1.0,
2025-01-12,97,Diet Pepsi,Addison Rae,6ouhsRJ7gExB7LCYjITk4Y,,,,,,,,,,,,
2025-01-12,98,Burning Down,Alex Warren,3diSxgK7bRIZzqu5IqFgd1,0.401,0.656,171.863,0.434,0.0492,0.132,0.0,0.0872,-2.897,10.0,0.0,
2025-01-12,99,Free Promo,Lil Baby,47OlqHXSnjsURFZGLdvQwI,0.705,0.651,160.061,0.202,0.235,0.0171,0.0,0.111,-5.806,5.0,0.0,
2025-01-12,100,Dos Dias,Tito Double P & Peso Pluma,5lKFO0PrOC9jmOlPEdjHsL,0.745,0.513,109.935,0.929,0.087,0.783,0.0,0.216,-9.116,1.0,1.0,corrido
2025-01-19,1,Die With A Smile,Lady Gaga & Bruno Mars,2plbrEY59IikOBgBGLjaoe,0.521,0.592,157.969,0.535,0.0304,0.308,0.0,0.122,-7.777,6.0,0.0,art pop
2025-01-19,2,DTMF,Bad Bunny,3sK8wGT43QFpWrvNQsrQya,0.625,0.131,136.02,0.032,0.0717,0.177,0.218,0.0807,-27.405,7.0,0.0,reggaeton
2025-01-19,3,Baile Inolvidable,Bad Bunny,2lTm559tuIvatlT1u0JYG2,0.168,0.00332,119.387,0.219,0.0615,0.192,0.79,0.112,-46.113,10.0,1.0,reggaeton
2025-01-19,4,A Bar Song (Tipsy),Shaboozey,2FQrifJ1N335Ljm3TjTVVf,0.722,0.709,81.012,0.604,0.0273,0.0633,0.0,0.0804,-4.95,9.0,1.0,
2025-01-19,5,APT.,ROSE & Bruno Mars,5vNRhkKd0yEAg8suGBpjeY,0.777,0.783,149.027,0.939,0.26,0.0283,0.0,0.355,-4.477,0.0,0.0,k-pop
2025-01-19,6,Luther,Kendrick Lamar & SZA,45J4avUb9Ni0bnETYaYFVJ,0.707,0.575,138.008,0.576,0.125,0.251,0.0,0.248,-7.546,2.0,1.0,hip hop
2025-01-19,7,Birds Of A Feather,Billie Eilish,6dOtVTDdiauQNBQEDOtlAB,0.747,0.507,104.978,0.438,0.0358,0.2,0.0608,0.117,-10.171,2.0,1.0,
2025-01-19,8,Nuevayol,Bad Bunny,5TFD2bmFKGhoCRbX61nXY5,0.142,0.195,137.922,0.12,0.139,0.265,0.995,0.204,-20.024,6.0,1.0,reggaeton
2025-01-19,9,Lose Control,Teddy Swims,6usohdchdzW9oML7VC4Uhk,0.561,0.604,159.92,0.242,0.0337,0.199,1.9e-05,0.104,-4.409,9.0,1.0,
2025-01-19,10,That's So True,Gracie Abrams,7ne4VBA60CxGM75vw0EYad,0.554,0.808,108.548,0.372,0.0368,0.214,0.0,0.159,-4.169,1.0,1.0,
2025-01-19,11,I Had Some Help,Post Malone Featuring Morgan Wallen,7221xIgOnuakPdLqT0F3nP,0.638,0.855,127.986,0.731,0.0264,0.00757,0.0,0.245,-4.86,7.0,1.0,
2025-01-19,12,Taste,Sabrina Carpenter,5G2f63n7IPVPPjfNIGih7Q,0.674,0.907,112.964,0.721,0.064,0.101,0.0,0.297,-4.086,3.0,1.0,pop
2025-01-19,13,Espresso,Sabrina Carpenter,2qSkIjg1o9h3YT9RAgYN75,0.701,0.76,103.969,0.69,0.0285,0.107,6.54e-05,0.185,-5.478,0.0,1.0,pop
2025-01-19,14,Love Somebody,Morgan Wallen,7hR22TOX3RorxJPcsz5Wbo,0.619,0.843,122.064,0.746,0.0284,0.00948,0.000118,0.164,-5.348,5.0,0.0,country
2025-01-19,15,TV Off,Kendrick Lamar Featuring Lefty Gunplay,45J4avUb9Ni0bnETYaYFVJ,0.707,0.575,138.008,0.576,0.125,0.251,0.0,0.248,-7.546,2.0,1.0,hip hop
2025-01-19,16,Smile,Morgan Wallen,3MJ6lFNV12FSHAOzTzkwxz,0.502,0.223,126.31,0.396,0.0331,0.943,3.78e-06,0.0766,-11.285,11.0,1.0,country
2025-01-19,17,Voy A Llevarte Pa PR,Bad Bunny,59D4DOkspUbWyMmbAPQkxZ,0.148,0.604,106.295,1e-05,0.0588,0.921,0.453,0.405,-35.032,7.0,1.0,reggaeton
2025-01-19,18,Beautiful Things,Benson Boone,6tNQ70jh4OwmPGpYy6R2o9,0.472,0.471,105.029,0.219,0.0603,0.151,0.0,0.14,-5.692,10.0,1.0,
2025-01-19,19,Timeless,The Weeknd & Playboi Carti,0FIDCNYYjNvPVimz5icugS,0.768,0.775,119.999,0.6,0.0466,0.069,2.96e-06,0.138,-5.06,11.0,0.0,
2025-01-19,20,Squabble Up,Kendrick Lamar,0nj9Bq5sHDiTxSHunhgkFb,0.874,0.672,103.921,0.711,0.198,0.0206,0.0,0.0783,-5.568,0.0,1.0,hip hop
2025-01-19,21,Sticky,"Tyler, the Creator Featuring Glorilla, Sexyy Red & Lil Wayne",3DLtPObflLQBodZN8qGODT,0.704,0.573,127.995,0.759,0.0518,0.737,0.0,0.068,-7.032,0.0,0.0,v-pop
2025-01-19,22,Too Sweet,Hozier,19XpFsce28aByvCC4g89tJ,0.74,0.643,117.025,0.96,0.0413,0.041,0.00229,0.0407,-5.446,10.0,1.0,
2025-01-19,23,Velda,"Bad Bunny, Omar Courtz & Dei V",7d6yK8v8J484SWH5prIQiE,0.613,0.981,101.852,0.0337,0.149,0.29,0.0023,0.437,-18.638,1.0,1.0,reggaeton
2025-01-19,24,EOO,Bad Bunny,6J5kc12BW5HuP3d7C3vvx8,0.36,0.464,63.662,0.184,0.0702,0.749,0.859,0.0825,-29.598,10.0,0.0,reggaeton
2025-01-19,25,Stargazing,Myles Smith,3Vr3zh0r7ALn8VLqCiRR10,0.635,0.601,123.994,0.332,0.0295,0.246,0.0,0.11,-6.129,1.0,0.0,
2025-01-19,26,30 For 30,SZA With Kendrick Lamar,3aSWXU6owkZeVhh94XxEWO,0.714,0.415,140.059,0.506,0.0634,0.758,0.000112,0.133,-10.338,1.0,0.0,r&b
2025-01-19,27,El Club,Bad Bunny,0iKo4pNNjHHdKUcFARlfCa,0.516,0.611,110.744,0.261,0.0555,0.458,5.34e-05,0.113,-5.486,10.0,0.0,reggaeton
2025-01-19,28,"Good Luck, Babe!",Chappell Roan,0WbMK4wrZ1wFSty9F7FCgu,0.7,0.582,116.712,0.785,0.0356,0.0502,0.0,0.0881,-5.96,11.0,0.0,
2025-01-19,29,Messy,Lola Young,2YuUy4hBCVm4L5IRHu0iVl,0.803,0.538,110.985,0.676,0.0361,0.119,0.00119,0.122,-5.9,6.0,0.0,
2025-01-19,30,Tweaker,GELO,7HDq8aEtkBeZq7gfzYjW28,0.584,0.817,111.242,0.814,0.383,0.156,0.0,0.0736,-6.504,8.0,1.0,
2025-01-19,31,Perfumito Nuevo,Bad Bunny & RaiNao,1Q9Efnm5csdCMFynISxL2x,0.513,0.0302,120.026,0.557,0.0701,0.996,0.977,0.15,-33.8,0.0,1.0,reggaeton
2025-01-19,32,Weltita,Bad Bunny & Chuwi,5WEF0icHWmAZBBMglBd599,0.458,0.297,96.14,0.357,0.6,0.866,0.329,0.346,-32.354,4.0,0.0,reggaeton
2025-01-19,33,Not Like Us,Kendrick Lamar,6AI3ezQ4o3HUoP6Dhudph3,0.898,0.472,101.061,0.214,0.0776,0.0107,0.0,0.141,-7.001,1.0,1.0,hip hop
2025-01-19,34,High Road,Koe Wetzel & jessie murph,73KAidtqbDftZjy8AD0H04,0.614,0.743,138.077,0.623,0.0313,0.0839,0.0,0.107,-5.046,6.0,1.0,red dirt
2025-01-19,35,BMF,SZA,3U3hFkMr0Q90pD24EkE3Pr,0.792,0.55,128.023,0.972,0.0307,0.506,0.0166,0.087,-8.528,10.0,0.0,r&b
2025-01-19,36,Bed Chem,Sabrina Carpenter,3hppjCoD5ruwTaoyJ0J5Wh,0.738,0.73,95.015,0.69,0.045,0.0668,0.0,0.102,-5.97,11.0,0.0,pop
2025-01-19,37,Whatchu Kno About Me,Glorilla & Sexyy Red,5xeSd4HgzrYpNLEf3LfYLK,0.832,0.684,166.976,0.68,0.359,0.00449,0.0,0.229,-4.691,1.0,1.0,
2025-01-19,38,Ketu Tecre,Bad Bunny,4c2Pc0NrfkesPR0jff6q3F,0.27,0.277,111.353,0.082,0.0477,0.0177,0.485,0.111,-32.187,8.0,1.0,reggaeton
2025-01-19,39,Sailor Song,Gigi Perez,2262bWmqomIaJXwCRHr13j,0.494,0.413,94.938,0.273,0.0254,0.682,6.72e-05,0.193,-10.432,11.0,1.0,
2025-01-19,40,Kloufrens,Bad Bunny,4MUrUT38U98olfnyzMBCzm,0.326,0.125,106.974,0.306,0.148,0.703,0.706,0.18,-32.45,1.0,1.0,reggaeton
2025-01-19,41,Who,Jimin,7tI8dRuH2Yc6RuoTjxo4dU,0.66,0.756,116.034,0.838,0.032,0.00289,0.0,0.193,-3.743,0.0,0.0,k-pop
2025-01-19,42,Bokete,Bad Bunny,79x7xtoCLpf6l32Zz6mWo4,0.4,0.07,124.927,0.0344,0.0456,0.194,0.956,0.116,-32.756,1.0,1.0,reggaeton
2025-01-19,43,I Am Not Okay,Jelly Roll,3SaS0Va6o6jYkWvadT86C6,0.536,0.651,76.964,0.363,0.0287,0.084,0.0,0.148,-5.208,7.0,1.0,country hip hop
2025-01-19,44,Wind Up Missin' You,Tucker Wetmore,3EO58D1YpHnTvBy68gK8HE,0.571,0.717,171.858,0.661,0.0365,0.508,1.17e-06,0.112,-5.807,6.0,1.0,country
2025-01-19,45,Turista,Bad Bunny,7tCuCjhxzjX2XCz4JiiAsp,0.358,0.12,90.929,0.318,0.523,0.456,0.0653,0.146,-30.487,8.0,1.0,reggaeton
2025-01-19,46,No One Noticed,The Marias,3siwsiaEoU4Kuuc9WKMUy5,0.705,0.339,97.989,0.457,0.0278,0.552,0.0814,0.12,-10.612,7.0,1.0,bedroom pop
2025-01-19,47,Please Please Please,Sabrina Carpenter,5N3hjp1WNayUPZrA8kJmJP,0.669,0.586,107.071,0.579,0.054,0.274,0.0,0.104,-6.073,9.0,1.0,pop
2025-01-19,48,Cafe Con Ron,Bad Bunny & Los Pleneros de La Cresta,6VNXmo59yDYgcwLS17UNAW,0.328,0.153,95.506,0.0376,0.0564,0.148,1.28e-06,0.397,-26.802,9.0,1.0,reggaeton
2025-01-19,49,Wildflower,Billie Eilish,3QaPy1KgI7nu9FJEQUgn6h,0.467,0.247,148.101,0.126,0.0431,0.612,0.000271,0.17,-12.002,6.0,0.0,
2025-01-19,50,Pitorro de Coco,Bad Bunny,14QaXYIK3K3QPtezqxRRPN,0.636,0.667,97.769,0.544,0.0323,0.25,6.95e-06,0.116,-4.708,7.0,1.0,reggaeton
2025-01-19,51,La Mudanza,Bad Bunny,3G7agPwWfcORnWCAGMDOpm,0.565,0.926,173.978,0.971,0.0573,0.975,0.944,0.131,-5.607,7.0,1.0,reggaeton
2025-01-19,52,Liar,Jelly Roll,0llPOBVoJYDAtdmVlNE41A,0.645,0.767,114.011,0.613,0.0299,0.0405,0.0,0.092,-5.202,1.0,1.0,country hip hop
2025-01-19,53,I Never Lie,Zach Top,3t6gUcGYLrUuqwpXjOFWQc,0.782,0.641,107.997,0.522,0.0275,0.332,0.00923,0.108,-6.431,3.0,1.0,country
2025-01-19,54,Like Him,"Tyler, the Creator Featuring Lola Young",72NMPuJCRsOUoXQJdzVfdo,0.778,0.58,92.986,0.48,0.0425,0.452,0.000677,0.105,-7.26,2.0,0.0,v-pop
2025-01-19,55,Pink Pony Club,Chappell Roan,6393yGahSJ9slVdOwSxOVR,0.61,0.65,106.719,0.507,0.0474,0.399,0.0,0.11,-6.199,6.0,1.0,
2025-01-19,56,Loco,Neton Vega,4eLDmhsJW3JoZTXCAozHor,0.849,0.708,91.981,0.636,0.0686,0.0741,0.00768,0.139,-5.502,1.0,1.0,corrido
2025-01-19,57,Que Pasaria...,Rauw Alejandro & Bad Bunny,0l0vcZMU7AOeQmUIREoI2U,0.833,0.563,105.008,0.343,0.204,0.528,1.27e-05,0.139,-5.593,4.0,0.0,reggaeton
2025-01-19,58,Indigo,Sam Barber Featuring Avery Anna,1o6cYDMHvKOfizi4d9Lqxr,0.593,0.325,110.068,0.442,0.0296,0.957,0.219,0.286,-11.214,6.0,1.0,v-pop
2025-01-19,59,Are You Even Real,Teddy Swims & GIVEON,7pDFd3sgEoPnka6k9IyBcH,0.794,0.296,74.906,0.617,0.126,0.296,0.0,0.174,-5.442,6.0,1.0,
2025-01-19,60,I'm Gonna Love You,Cody Johnson & Carrie Underwood,08wyXJO5ZcqloLYbpufenQ,0.552,0.494,133.91,0.312,0.0318,0.358,2.94e-05,0.108,-6.262,3.0,0.0,texas country
2025-01-19,61,"Dum, Dumb, And Dumber","Lil Baby, Young Thug & Future",4IKvw1OdeTJIN3g4zWE38f,0.794,0.755,130.024,0.365,0.2,0.00527,0.0,0.299,-4.705,8.0,0.0,
2025-01-19,62,Lo Que Le Paso A Hawaii,Bad Bunny,1Hg0e997pObvZ91w1FCPFk,0.0939,0.00174,82.653,0.0679,0.0638,0.247,0.000195,0.245,-54.341,11.0,1.0,reggaeton
2025-01-19,63,4x4xU,Lainey Wilson,2z865bsdfckaBVck8MSAm8,0.579,0.727,142.129,0.465,0.0281,0.0989,1.74e-06,0.18,-5.676,7.0,1.0,country
2025-01-19,64,Bad Dreams,Teddy Swims,3nHuKdFJZm78CoeBnDcFKe,0.707,0.68,125.058,0.62,0.0884,0.274,0.0,0.0932,-6.203,8.0,1.0,
2025-01-19,65,Denial Is A River,Doechii,2A2YfuPzQoQUIcGe0C4SVD,0.85,0.648,93.116,0.688,0.311,0.0895,0.0,0.0808,-3.216,6.0,0.0,
2025-01-19,66,Tu Boda,Oscar Maydon & Fuerza Regida,1cOboCuWYI2osTOfolMRS6,0.694,0.651,112.648,0.471,0.0784,0.496,1.36e-05,0.0787,-6.968,6.0,1.0,corrido
2025-01-19,67,Good News,Shaboozey,54p6vNJwGkt4FTaM8SCsxt,0.572,0.535,161.794,0.414,0.0391,0.471,3.61e-06,0.0902,-7.493,8.0,1.0,
2025-01-19,68,Think I'm In Love With You,Chris Stapleton,3Gn1zuHNLtGuGEOXwq0k7e,,,,,,,,,,,,country
2025-01-19,69,Guy For That,Post Malone Featuring Luke Combs,6r5o9yIc16ZvymXUKJQ1yy,0.723,0.542,139.972,0.391,0.0542,0.9,0.0454,0.131,-9.705,7.0,1.0,v-pop
2025-01-19,70,I Ain't Sayin',Jordan Davis,7lCs3stpWCtAn5Y2lmnPhV,,,,,,,,,,,,country
2025-01-19,71,Defying Gravity,Cynthia Erivo Featuring Ariana Grande,5QMrH5nszZZR3nefIj6Mar,0.31,0.303,148.419,0.208,0.0344,0.527,0.0,0.0436,-10.345,1.0,1.0,musicals
2025-01-19,72,No Pole,Don Toliver,0eaVIYo2zeOaGJeqZ5TwYz,0.328,0.631,85.262,0.382,0.0465,0.0714,0.0,0.567,-5.169,5.0,0.0,
2025-01-19,73,It's Ok I'm Ok,Tate McRae,24XihnoVPWXlKJ4BgXqjVM,0.754,0.514,114.997,0.363,0.0471,0.0257,3.98e-05,0.0808,-7.721,1.0,0.0,
2025-01-19,74,Am I Okay?,Megan Moroney,36wAwEkSDpNQ4oQeRLYC3L,0.593,0.734,125.937,0.518,0.0514,0.02,0.0,0.138,-5.416,9.0,1.0,country
2025-01-19,75,Scorsese Baby Daddy,SZA,2E7a96qey4AzSOdK6H21vS,0.746,0.728,103.991,0.795,0.0299,0.464,2.01e-05,0.103,-6.75,4.0,1.0,r&b
2025-01-19,76,Residuals,Chris Brown,6txAWGckgEGJIhLjhNdtE9,0.58,0.645,114.905,0.171,0.0821,0.342,0.0,0.108,-7.793,6.0,0.0,r&b
2025-01-19,77,Heart Of A Woman,Summer Walker,2oVVaVY0LkzwAYYcyzon6Z,0.716,0.43,129.93,0.472,0.112,0.482,0.0,0.146,-8.28,9.0,0.0,r&b
2025-01-19,78,Help Me,Real Boston Richey,487JCvAXVblflZyDJn3fSp,0.749,0.709,78.53,0.564,0.259,0.155,0.0,0.329,-6.385,6.0,1.0,
2025-01-19,79,Peekaboo,Kendrick Lamar Featuring AzChike,6g6W3pMAFbp2FS1QCijkpM,0.562,0.365,100.028,0.248,0.441,0.116,1.64e-06,0.934,-17.883,2.0,1.0,hip hop
2025-01-19,80,Diet Pepsi,Addison Rae,6ouhsRJ7gExB7LCYjITk4Y,,,,,,,,,,,,
2025-01-19,81,Popular,Ariana Grande,3i8fIJNV0yuC4kXT3SkVBZ,0.44,0.319,178.329,0.47,0.166,0.732,0.0,0.0967,-12.356,5.0,1.0,pop
2025-01-19,82,Boys Back Home,Dylan Marlowe & Dylan Scott,1hgINxfKQlJOikzd9skvC2,0.479,0.926,140.154,0.564,0.0495,0.0686,0.0,0.0983,-2.014,10.0,1.0,country
2025-01-19,83,Stuff,Lil Baby Featuring Travis Scott,4vqwVaEqLNWo3UXhQi5IFH,0.606,0.605,124.149,0.3,0.22,0.218,0.0,0.0946,-6.387,1.0,0.0,rap
