week,rank,title,artist,spotify_id
2025-09-07,17,When Did You Get Hot?,Sabrina Carpenter,0je57Uq5eTk1wrPzn9sWbl
2025-09-07,18,Good News,Shaboozey,54p6vNJwGkt4FTaM8SCsxt
2025-09-07,19,Just In Case,Morgan Wallen,02Ya2Q08bBKFqUJvjmyRXK
2025-09-07,20,Sugar Talking,Sabrina Carpenter,5B3GZOZYXNzWpUXQC42hxZ
2025-09-07,21,Mutt,Leon Thomas,1mh9eHVRdNhzryG43PXdW1
2025-09-07,22,What It Sounds Like,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",5sBDrrtLGbV64QJnEqfjer
2025-09-07,23,Beautiful Things,Benson Boone,6tNQ70jh4OwmPGpYy6R2o9
2025-09-07,24,Go Go Juice,Sabrina Carpenter,1qyw5wSUkEvH8DtaCdx7Lg
2025-09-07,25,Pink Pony Club,Chappell Roan,6393yGahSJ9slVdOwSxOVR
2025-09-07,26,I'm The Problem,Morgan Wallen,3qanjC9eg7HYqoGC60bbCv
2025-09-07,27,House Tour,Sabrina Carpenter,25jgQBxuUkGDdCG1WGKKN9
2025-09-07,28,Undressed,sombr,4AajxCEwGEsmHmT4H1TwjY
2025-09-07,29,Takedown,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",0MHStU0muAIEMbwdnebYu2
2025-09-07,30,Never Getting Laid,Sabrina Carpenter,1PdUyYYw9sGU0yhLrpeHKt
2025-09-07,31,We Almost Broke Up Again Last Night,Sabrina Carpenter,6wkYQMrFfb0huLB5Qn19Iv
2025-09-07,32,Free,"Rumi, JINU, EJAE & Andrew Choi",5DxDLsW6PsLz5gkwC7Mk5S
2025-09-07,33,Goodbye,Sabrina Carpenter,4tVVmShMF2PYdLqcejrsy2
2025-09-07,34,Luther,Kendrick Lamar & SZA,45J4avUb9Ni0bnETYaYFVJ
2025-09-07,35,All The Way,BigXthaPlug Featuring Bailey Zimmerman,73kIKvg65QWieOKXIwyLJP
2025-09-07,36,Mystical Magical,Benson Boone,221eHga9f9Ne4f8D7WVgPT
2025-09-07,37,Back To Friends,sombr,0FTmksd2dxiE5e3rWyJXs6
2025-09-07,38,Backup Plan,Bailey Zimmerman & Luke Combs,58is1MxJ0mafkdwalyYanU
2025-09-07,39,Don't Worry I'll Make You Worry,Sabrina Carpenter,21IVPfi81m6ywNgOvqTj1i
2025-09-07,40,Sorry I'm Here For Someone Else,Benson Boone,15zJeVUmKFnbrxm9dxcxYD
2025-09-07,41,Yukon,Justin Bieber,29iva9idM6rFCPUlu7Rhxl
2025-09-07,42,Burning Blue,Mariah the Scientist,0aWHb6ujnlXkmmOI1ltStc
2025-09-07,43,It Depends,Chris Brown Featuring Bryson Tiller,5JrQ1Jc3udCcAJasEpH0Ov
2025-09-07,44,Folded,Kehlani,0bxPRWprUVpQK0UFcddkrA
2025-09-07,45,Happen To Me,Russell Dickerson,1vgourDwo7hFFamSxepvar
2025-09-07,46,Worst Way,Riley Green,1osfLqL6L2iQsirRf83ded
2025-09-07,47,Blue Strips,jessie murph,7u7IqryLFAygWFz6bsEB7y
2025-09-07,48,Hell At Night,BigXthaPlug Featuring Ella Langley,7uulTURh3qtUEUnMNtgcA6
2025-09-07,49,Jealous Type,Doja Cat,1IfGOnXoMBkiKC9xljlSfa
2025-09-07,50,The Subway,Chappell Roan,2SsY5k7UWFqgye3PUMG3Oq
2025-09-07,51,No Broke Boys,Disco Lines & Tinashe,3cZajhyr8LmtPfHZ9296tj
2025-09-07,52,Bar None,Jordan Davis,212xtcXoSqbbwFAYd0zvNP
2025-09-07,53,Bottle Rockets,Scotty McCreery & Hootie & The Blowfish,5Xl87hTgoBbSnEXKNse77Q
2025-09-07,54,After All The Bars Are Closed,Thomas Rhett,0oBbkZuDLkT8DY9DK67kfr
2025-09-07,55,Man I Need,Olivia Dean,1qbmS6ep2hbBRaEZFpn7BX
2025-09-07,56,Back In The Saddle,Luke Combs,6tlZIGGXozhQpYyKesjwWL
2025-09-07,57,Sugar On My Tongue,"Tyler, the Creator",6xV7Be6XEvkSnighmh2Tzj
2025-09-07,58,Takedown,"JEONGYEON, JIHYO & CHAEYOUNG Of TWICE",1rKQjUhF9zFJmuUotr3VkV
2025-09-07,59,Strategy,Twice,6Q3lFQgpvhA9VApFKLFZtZ
2025-09-07,60,House Again,Hudson Westbrook,1zM8S2pnIclcdTmrfFnWtX
2025-09-07,61,12 To 12,sombr,6MrLkXsMmHaYt680fhJUAq
2025-09-07,62,What Did I Miss?,Drake,57GsLpRtEtrzcPGPop20rS
2025-09-07,63,Somewhere Over Laredo,Lainey Wilson,0aGIy8kll4HYDnNTDlf2vU
2025-09-07,64,Gabriela,KATSEYE,1xOqGUkyxGQRdCvGpvWKmL
2025-09-07,65,6 Months Later,Megan Moroney,4Km9FSF9iaQiTLnFPdbPom
2025-09-07,66,Wildflower,Billie Eilish,3QaPy1KgI7nu9FJEQUgn6h
2025-09-07,67,Amen,Shaboozey & Jelly Roll,2iSfSJrho5XkU2NmAnZ9ZV
2025-09-07,68,Revolving Door,Tate McRae,541sN2qNfIlllGn9nGOQoC
2025-09-07,69,Better Me For You (Brown Eyes),Max McNown,4Iu73sdCNxZXZUIyClMoPZ
2025-09-07,70,Just Keep Watching,Tate McRae,2yWlGEgEfPot0lv3OAjuG3
2025-09-07,71,20 Cigarettes,Morgan Wallen,0YsIYFRoxkmEvbKCwTp0Tg
2025-09-07,72,wgft,Gunna Featuring Burna Boy,6cXrni7EHNs6enp5lQdGeH
2025-09-07,73,Eternity,Alex Warren,6wHpLMmp98aHcV8L1JFrj8
2025-09-07,74,Your Way's Better,Forrest Frank,4qrbjoNP9NZwe79Rg9IlFU
2025-09-07,75,Good Times & Tan Lines,Zach Top,5ZBxXBh0h4QuwXb3tNj91d
2025-09-07,76,Don't Mind If I Do,Riley Green Featuring Ella Langley,6yIaRllz0lCXuISYsqyCNH
2025-09-07,77,Party 4 U,Charli xcx,2RdEC8Ff83WkX7kDVCHseE
2025-09-07,78,Marlboro Rojo,Fuerza Regida,3hpm0fTeSqlhJbnqAgaLZs
2025-09-07,79,Sparks,Coldplay,7D0RhFcb3CrfPuTJ0obrod
2025-09-07,80,Nice To Meet You,Myles Smith,726SEjbF3ToEbYbn43gnxl
2025-09-07,81,Shake It To The Max (Fly),"MOLIY, Silent Addy, Skillibeng & Shenseea",0QCIpQV3twfqo9kh0t8Zza
2025-09-07,82,Heart Of Stone,Jelly Roll,1bXKpjbalq0If54LBffE0i
2025-09-07,83,Last One To Know,Gavin Adcock,4JAmBKnHyq2avqNvJ81Mao
2025-09-07,84,Is It A Crime,Mariah the Scientist & Kali Uchis,1jTe5liUdnRjbie1luBi6J
2025-09-07,85,Miami,Morgan Wallen Featuring Lil Wayne & Rick Ross,11E0Czz974QfKWqJ9Niv5A
2025-09-07,86,Jump,BLACKPINK,5H1sKFMzDeMtXwND3V6hRY
2025-09-07,87,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,170CNv2CAZn8wg6GxvHXYC
2025-09-07,88,Outside,Cardi B,139nLHDFZNr3anx8CpUy7u
2025-09-07,89,Frecuencia,Dareyes de La Sierra,56bPsRfOKla3bGGmVz1uk4
2025-09-07,90,Went Legit,G Herbo,2I9517MJ7979KTtFjbDo5E
2025-09-07,91,Superman,Morgan Wallen,3KC1yCIfkLrRaeeMUEKvg3
2025-09-07,92,So Far So Fake,Pierce the Veil,3fWibgdtgIie6LKTZ2rUoI
2025-09-07,93,Holy Water,Marshmello x Jelly Roll,3DLtPObflLQBodZN8qGODT
2025-09-07,94,Let Down,Radiohead,2fuYa3Lx06QQJAm0MjztKr
2025-09-07,95,Typa,Glorilla,08L2vgqPpiLt7PpwMHbbk1
2025-09-07,96,Which One,Drake & Central Cee,5FMyXeZ0reYloRTiCkPprT
2025-09-07,97,She Ready,Key Glock,1LzZQqP7rgemZw2JCZvo4N
2025-09-07,98,South Of Sanity,Zach Top,0pwAGmv0r5LeEWaIIAK384
2025-09-07,99,Different Species,Offset & Gunna,7H5Bv8j9chJ4CWTuoXF4EK
2025-09-07,100,Gnarly,KATSEYE,1j15Ar0qGDzIR0v3CQv3JL
2025-09-14,1,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",5Cp75TUMrHF6c8xbhdligS
2025-09-14,2,Ordinary,Alex Warren,6qqrTXSdwiJaq8SO0X2lSe
2025-09-14,3,Manchild,Sabrina Carpenter,42UBPzRMh5yyz0EDPr6fr1
2025-09-14,4,Your Idol,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",1I37Zz2g3hk9eWxaNkj031
2025-09-14,5,Soda Pop,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",02sy7FAs8dkDNYsHp4Ul3f
2025-09-14,6,Tears,Sabrina Carpenter,42VUCXerQ5qTr4Qp6PhKo4
2025-09-14,7,What I Want,Morgan Wallen Featuring Tate McRae,3CjeDMzL35p8ioIBZwPlii
2025-09-14,8,How It's Done,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",3RXUgPNIbUgFxsDWuBQEt6
2025-09-14,9,Love Me Not,Ravyn Lenae,1UNEuG9DYOWiikf00ayr52
2025-09-14,10,Daisies,Justin Bieber,5BZsQlgw21vDOAjoqkNgKb
2025-09-14,11,Lose Control,Teddy Swims,6usohdchdzW9oML7VC4Uhk
2025-09-14,12,Die With A Smile,Lady Gaga & Bruno Mars,2plbrEY59IikOBgBGLjaoe
2025-09-14,13,I Got Better,Morgan Wallen,4gfrYDtaRmp6HPvN80V2ob
2025-09-14,14,Mutt,Leon Thomas,1mh9eHVRdNhzryG43PXdW1
2025-09-14,15,What It Sounds Like,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",5sBDrrtLGbV64QJnEqfjer
2025-09-14,16,A Bar Song (Tipsy),Shaboozey,2FQrifJ1N335Ljm3TjTVVf
2025-09-14,17,Beautiful Things,Benson Boone,6tNQ70jh4OwmPGpYy6R2o9
2025-09-14,18,Just In Case,Morgan Wallen,02Ya2Q08bBKFqUJvjmyRXK
2025-09-14,19,Good News,Shaboozey,54p6vNJwGkt4FTaM8SCsxt
2025-09-14,20,Undressed,sombr,4AajxCEwGEsmHmT4H1TwjY
2025-09-14,21,Takedown,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",0MHStU0muAIEMbwdnebYu2
2025-09-14,22,I'm The Problem,Morgan Wallen,3qanjC9eg7HYqoGC60bbCv
2025-09-14,23,Pink Pony Club,Chappell Roan,6393yGahSJ9slVdOwSxOVR
2025-09-14,24,Free,"Rumi, JINU, EJAE & Andrew Choi",5DxDLsW6PsLz5gkwC7Mk5S
2025-09-14,25,Back To Friends,sombr,0FTmksd2dxiE5e3rWyJXs6
2025-09-14,26,Luther,Kendrick Lamar & SZA,45J4avUb9Ni0bnETYaYFVJ
2025-09-14,27,Somebody Loves Me,"PARTYNEXTDOOR, Drake & Cash Cobain",2aTf0R0TQCJJKcb0ipszD2
2025-09-14,28,Nobody's Son,Sabrina Carpenter,4SRShYMtFIGgnOU7iBicMH
2025-09-14,29,Mystical Magical,Benson Boone,221eHga9f9Ne4f8D7WVgPT
2025-09-14,30,When Did You Get Hot?,Sabrina Carpenter,0je57Uq5eTk1wrPzn9sWbl
2025-09-14,31,Happen To Me,Russell Dickerson,1vgourDwo7hFFamSxepvar
2025-09-14,32,All The Way,BigXthaPlug Featuring Bailey Zimmerman,73kIKvg65QWieOKXIwyLJP
2025-09-14,33,Yukon,Justin Bieber,29iva9idM6rFCPUlu7Rhxl
2025-09-14,34,Folded,Kehlani,0bxPRWprUVpQK0UFcddkrA
2025-09-14,35,Burning Blue,Mariah the Scientist,0aWHb6ujnlXkmmOI1ltStc
2025-09-14,36,Sorry I'm Here For Someone Else,Benson Boone,15zJeVUmKFnbrxm9dxcxYD
2025-09-14,37,Man I Need,Olivia Dean,1qbmS6ep2hbBRaEZFpn7BX
2025-09-14,38,It Depends,Chris Brown Featuring Bryson Tiller,5JrQ1Jc3udCcAJasEpH0Ov
2025-09-14,39,House Tour,Sabrina Carpenter,25jgQBxuUkGDdCG1WGKKN9
2025-09-14,40,The Dead Dance,Lady Gaga,3NFs3XUduzBfvc5Bx1gmzh
2025-09-14,41,Go Go Juice,Sabrina Carpenter,1qyw5wSUkEvH8DtaCdx7Lg
2025-09-14,42,My Man On Willpower,Sabrina Carpenter,3EMfeKtNK4q4k3sVjwg5Yy
2025-09-14,43,Bar None,Jordan Davis,212xtcXoSqbbwFAYd0zvNP
2025-09-14,44,Sugar Talking,Sabrina Carpenter,5B3GZOZYXNzWpUXQC42hxZ
2025-09-14,45,Worst Way,Riley Green,1osfLqL6L2iQsirRf83ded
2025-09-14,46,Bottle Rockets,Scotty McCreery & Hootie & The Blowfish,5Xl87hTgoBbSnEXKNse77Q
2025-09-14,47,Goodbye,Sabrina Carpenter,4tVVmShMF2PYdLqcejrsy2
2025-09-14,48,No Broke Boys,Disco Lines & Tinashe,3cZajhyr8LmtPfHZ9296tj
2025-09-14,49,Blue Strips,jessie murph,7u7IqryLFAygWFz6bsEB7y
2025-09-14,50,Jealous Type,Doja Cat,1IfGOnXoMBkiKC9xljlSfa
2025-09-14,51,Backup Plan,Bailey Zimmerman & Luke Combs,58is1MxJ0mafkdwalyYanU
2025-09-14,52,After All The Bars Are Closed,Thomas Rhett,0oBbkZuDLkT8DY9DK67kfr
2025-09-14,53,12 To 12,sombr,6MrLkXsMmHaYt680fhJUAq
2025-09-14,54,Back In The Saddle,Luke Combs,6tlZIGGXozhQpYyKesjwWL
2025-09-14,55,Never Getting Laid,Sabrina Carpenter,1PdUyYYw9sGU0yhLrpeHKt
2025-09-14,56,Sugar On My Tongue,"Tyler, the Creator",6xV7Be6XEvkSnighmh2Tzj
2025-09-14,57,Gabriela,KATSEYE,1xOqGUkyxGQRdCvGpvWKmL
2025-09-14,58,The Subway,Chappell Roan,2SsY5k7UWFqgye3PUMG3Oq
2025-09-14,59,Hell At Night,BigXthaPlug Featuring Ella Langley,7uulTURh3qtUEUnMNtgcA6
2025-09-14,60,Revolving Door,Tate McRae,541sN2qNfIlllGn9nGOQoC
2025-09-14,61,Takedown,"JEONGYEON, JIHYO & CHAEYOUNG Of TWICE",1rKQjUhF9zFJmuUotr3VkV
2025-09-14,62,Strategy,Twice,6Q3lFQgpvhA9VApFKLFZtZ
2025-09-14,63,House Again,Hudson Westbrook,1zM8S2pnIclcdTmrfFnWtX
2025-09-14,64,Somewhere Over Laredo,Lainey Wilson,0aGIy8kll4HYDnNTDlf2vU
2025-09-14,65,We Almost Broke Up Again Last Night,Sabrina Carpenter,6wkYQMrFfb0huLB5Qn19Iv
2025-09-14,66,Speed Demon,Justin Bieber,4YmS7BALpAU0h4EAF4fYuh
2025-09-14,67,Just Keep Watching,Tate McRae,2yWlGEgEfPot0lv3OAjuG3
2025-09-14,68,6 Months Later,Megan Moroney,4Km9FSF9iaQiTLnFPdbPom
2025-09-14,69,wgft,Gunna Featuring Burna Boy,6cXrni7EHNs6enp5lQdGeH
2025-09-14,70,Wildflower,Billie Eilish,3QaPy1KgI7nu9FJEQUgn6h
2025-09-14,71,What Did I Miss?,Drake,57GsLpRtEtrzcPGPop20rS
2025-09-14,72,Amen,Shaboozey & Jelly Roll,2iSfSJrho5XkU2NmAnZ9ZV
2025-09-14,73,Don't Worry I'll Make You Worry,Sabrina Carpenter,21IVPfi81m6ywNgOvqTj1i
2025-09-14,74,Eternity,Alex Warren,6wHpLMmp98aHcV8L1JFrj8
2025-09-14,75,Better Me For You (Brown Eyes),Max McNown,4Iu73sdCNxZXZUIyClMoPZ
2025-09-14,76,Your Way's Better,Forrest Frank,4qrbjoNP9NZwe79Rg9IlFU
2025-09-14,77,Sienna,The Marias,0InIeZW4P6VO7dUGRM4AKH
2025-09-14,78,Heart Of Stone,Jelly Roll,1bXKpjbalq0If54LBffE0i
2025-09-14,79,Tiramisu,Don Toliver,6pDt1F76BKy3ywWg4t8wee
2025-09-14,80,Don't Mind If I Do,Riley Green Featuring Ella Langley,6yIaRllz0lCXuISYsqyCNH
2025-09-14,81,Nice To Meet You,Myles Smith,726SEjbF3ToEbYbn43gnxl
2025-09-14,82,Last One To Know,Gavin Adcock,4JAmBKnHyq2avqNvJ81Mao
2025-09-14,83,Sparks,Coldplay,7D0RhFcb3CrfPuTJ0obrod
2025-09-14,84,Marlboro Rojo,Fuerza Regida,3hpm0fTeSqlhJbnqAgaLZs
2025-09-14,85,Is It A Crime,Mariah the Scientist & Kali Uchis,1jTe5liUdnRjbie1luBi6J
2025-09-14,86,Party 4 U,Charli xcx,2RdEC8Ff83WkX7kDVCHseE
2025-09-14,87,20 Cigarettes,Morgan Wallen,0YsIYFRoxkmEvbKCwTp0Tg
2025-09-14,88,Love Song,Justin Bieber,50kpGaPAhYJ3sGmk6vplg0
2025-09-14,89,Shake It To The Max (Fly),"MOLIY, Silent Addy, Skillibeng & Shenseea",0QCIpQV3twfqo9kh0t8Zza
2025-09-14,90,Typa,Glorilla,08L2vgqPpiLt7PpwMHbbk1
2025-09-14,91,She Ready,Key Glock,1LzZQqP7rgemZw2JCZvo4N
2025-09-14,92,Jump,BLACKPINK,5H1sKFMzDeMtXwND3V6hRY
2025-09-14,93,Frecuencia,Dareyes de La Sierra,56bPsRfOKla3bGGmVz1uk4
2025-09-14,94,Good Times & Tan Lines,Zach Top,5ZBxXBh0h4QuwXb3tNj91d
2025-09-14,95,Let Down,Radiohead,2fuYa3Lx06QQJAm0MjztKr
2025-09-14,96,Outside,Cardi B,139nLHDFZNr3anx8CpUy7u
2025-09-14,97,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,170CNv2CAZn8wg6GxvHXYC
2025-09-14,98,Which One,Drake & Central Cee,5FMyXeZ0reYloRTiCkPprT
2025-09-14,99,Miami,Morgan Wallen Featuring Lil Wayne & Rick Ross,11E0Czz974QfKWqJ9Niv5A
2025-09-14,100,So Far So Fake,Pierce the Veil,3fWibgdtgIie6LKTZ2rUoI
2025-09-21,1,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",5Cp75TUMrHF6c8xbhdligS
2025-09-21,2,Ordinary,Alex Warren,6qqrTXSdwiJaq8SO0X2lSe
2025-09-21,3,Manchild,Sabrina Carpenter,42UBPzRMh5yyz0EDPr6fr1
2025-09-21,4,What I Want,Morgan Wallen Featuring Tate McRae,3CjeDMzL35p8ioIBZwPlii
2025-09-21,5,Soda Pop,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",02sy7FAs8dkDNYsHp4Ul3f
2025-09-21,6,Your Idol,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",1I37Zz2g3hk9eWxaNkj031
2025-09-21,7,Love Me Not,Ravyn Lenae,1UNEuG9DYOWiikf00ayr52
2025-09-21,8,Daisies,Justin Bieber,5BZsQlgw21vDOAjoqkNgKb
2025-09-21,9,Lose Control,Teddy Swims,6usohdchdzW9oML7VC4Uhk
2025-09-21,10,How It's Done,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",3RXUgPNIbUgFxsDWuBQEt6
2025-09-21,11,Die With A Smile,Lady Gaga & Bruno Mars,2plbrEY59IikOBgBGLjaoe
2025-09-21,12,Tears,Sabrina Carpenter,42VUCXerQ5qTr4Qp6PhKo4
2025-09-21,13,I Got Better,Morgan Wallen,4gfrYDtaRmp6HPvN80V2ob
2025-09-21,14,Mutt,Leon Thomas,1mh9eHVRdNhzryG43PXdW1
2025-09-21,15,A Bar Song (Tipsy),Shaboozey,2FQrifJ1N335Ljm3TjTVVf
2025-09-21,16,Beautiful Things,Benson Boone,6tNQ70jh4OwmPGpYy6R2o9
2025-09-21,17,Just In Case,Morgan Wallen,02Ya2Q08bBKFqUJvjmyRXK
2025-09-21,18,Undressed,sombr,4AajxCEwGEsmHmT4H1TwjY
2025-09-21,19,What It Sounds Like,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",5sBDrrtLGbV64QJnEqfjer
2025-09-21,20,Good News,Shaboozey,54p6vNJwGkt4FTaM8SCsxt
2025-09-21,21,I'm The Problem,Morgan Wallen,3qanjC9eg7HYqoGC60bbCv
2025-09-21,22,Pink Pony Club,Chappell Roan,6393yGahSJ9slVdOwSxOVR
2025-09-21,23,Back To Friends,sombr,0FTmksd2dxiE5e3rWyJXs6
2025-09-21,24,Takedown,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",0MHStU0muAIEMbwdnebYu2
2025-09-21,25,Mystical Magical,Benson Boone,221eHga9f9Ne4f8D7WVgPT
2025-09-21,26,Luther,Kendrick Lamar & SZA,45J4avUb9Ni0bnETYaYFVJ
2025-09-21,27,Free,"Rumi, JINU, EJAE & Andrew Choi",5DxDLsW6PsLz5gkwC7Mk5S
2025-09-21,28,Happen To Me,Russell Dickerson,1vgourDwo7hFFamSxepvar
2025-09-21,29,Folded,Kehlani,0bxPRWprUVpQK0UFcddkrA
2025-09-21,30,Man I Need,Olivia Dean,1qbmS6ep2hbBRaEZFpn7BX
2025-09-21,31,When Did You Get Hot?,Sabrina Carpenter,0je57Uq5eTk1wrPzn9sWbl
2025-09-21,32,Yukon,Justin Bieber,29iva9idM6rFCPUlu7Rhxl
2025-09-21,33,Burning Blue,Mariah the Scientist,0aWHb6ujnlXkmmOI1ltStc
2025-09-21,34,It Depends,Chris Brown Featuring Bryson Tiller,5JrQ1Jc3udCcAJasEpH0Ov
2025-09-21,35,All The Way,BigXthaPlug Featuring Bailey Zimmerman,73kIKvg65QWieOKXIwyLJP
2025-09-21,36,Nobody's Son,Sabrina Carpenter,4SRShYMtFIGgnOU7iBicMH
2025-09-21,37,Sorry I'm Here For Someone Else,Benson Boone,15zJeVUmKFnbrxm9dxcxYD
2025-09-21,38,Bottle Rockets,Scotty McCreery & Hootie & The Blowfish,5Xl87hTgoBbSnEXKNse77Q
2025-09-21,39,No Broke Boys,Disco Lines & Tinashe,3cZajhyr8LmtPfHZ9296tj
2025-09-21,40,Somebody Loves Me,"PARTYNEXTDOOR, Drake & Cash Cobain",2aTf0R0TQCJJKcb0ipszD2
2025-09-21,41,12 To 12,sombr,6MrLkXsMmHaYt680fhJUAq
2025-09-21,42,Worst Way,Riley Green,1osfLqL6L2iQsirRf83ded
2025-09-21,43,Bar None,Jordan Davis,212xtcXoSqbbwFAYd0zvNP
2025-09-21,44,The Dead Dance,Lady Gaga,3NFs3XUduzBfvc5Bx1gmzh
2025-09-21,45,Gabriela,KATSEYE,1xOqGUkyxGQRdCvGpvWKmL
2025-09-21,46,Revolving Door,Tate McRae,541sN2qNfIlllGn9nGOQoC
2025-09-21,47,Back In The Saddle,Luke Combs,6tlZIGGXozhQpYyKesjwWL
2025-09-21,48,After All The Bars Are Closed,Thomas Rhett,0oBbkZuDLkT8DY9DK67kfr
2025-09-21,49,Jealous Type,Doja Cat,1IfGOnXoMBkiKC9xljlSfa
2025-09-21,50,House Tour,Sabrina Carpenter,25jgQBxuUkGDdCG1WGKKN9
2025-09-21,51,Hell At Night,BigXthaPlug Featuring Ella Langley,7uulTURh3qtUEUnMNtgcA6
2025-09-21,52,Sugar On My Tongue,"Tyler, the Creator",6xV7Be6XEvkSnighmh2Tzj
2025-09-21,53,Dog House,"Drake, Julia Wolf & Yeat",47Sa7pC00F7D5Z0i7HC5la
2025-09-21,54,House Again,Hudson Westbrook,1zM8S2pnIclcdTmrfFnWtX
2025-09-21,55,Just Keep Watching,Tate McRae,2yWlGEgEfPot0lv3OAjuG3
2025-09-21,56,6 Months Later,Megan Moroney,4Km9FSF9iaQiTLnFPdbPom
2025-09-21,57,Somewhere Over Laredo,Lainey Wilson,0aGIy8kll4HYDnNTDlf2vU
2025-09-21,58,Camera,Ed Sheeran,6vqyk3mbDBv3npTpctYoka
2025-09-21,59,Takedown,"JEONGYEON, JIHYO & CHAEYOUNG Of TWICE",1rKQjUhF9zFJmuUotr3VkV
2025-09-21,60,Backup Plan,Bailey Zimmerman & Luke Combs,58is1MxJ0mafkdwalyYanU
2025-09-21,61,Strategy,Twice,6Q3lFQgpvhA9VApFKLFZtZ
2025-09-21,62,Go Go Juice,Sabrina Carpenter,1qyw5wSUkEvH8DtaCdx7Lg
2025-09-21,63,The Subway,Chappell Roan,2SsY5k7UWFqgye3PUMG3Oq
2025-09-21,64,Your Way's Better,Forrest Frank,4qrbjoNP9NZwe79Rg9IlFU
2025-09-21,65,Wildflower,Billie Eilish,3QaPy1KgI7nu9FJEQUgn6h
2025-09-21,66,wgft,Gunna Featuring Burna Boy,6cXrni7EHNs6enp5lQdGeH
2025-09-21,67,Sugar Talking,Sabrina Carpenter,5B3GZOZYXNzWpUXQC42hxZ
2025-09-21,68,My Man On Willpower,Sabrina Carpenter,3EMfeKtNK4q4k3sVjwg5Yy
2025-09-21,69,Heart Of Stone,Jelly Roll,1bXKpjbalq0If54LBffE0i
2025-09-21,70,Goodbye,Sabrina Carpenter,4tVVmShMF2PYdLqcejrsy2
2025-09-21,71,Last One To Know,Gavin Adcock,4JAmBKnHyq2avqNvJ81Mao
2025-09-21,72,Amen,Shaboozey & Jelly Roll,2iSfSJrho5XkU2NmAnZ9ZV
2025-09-21,73,Better Me For You (Brown Eyes),Max McNown,4Iu73sdCNxZXZUIyClMoPZ
2025-09-21,74,Sienna,The Marias,0InIeZW4P6VO7dUGRM4AKH
2025-09-21,75,Eternity,Alex Warren,6wHpLMmp98aHcV8L1JFrj8
2025-09-21,76,Don't Mind If I Do,Riley Green Featuring Ella Langley,6yIaRllz0lCXuISYsqyCNH
2025-09-21,77,Charlie,Tom MacDonald,1o77ZogsSBZITLi4EED3N8
2025-09-21,78,Marlboro Rojo,Fuerza Regida,3hpm0fTeSqlhJbnqAgaLZs
2025-09-21,79,Nice To Meet You,Myles Smith,726SEjbF3ToEbYbn43gnxl
2025-09-21,80,What Did I Miss?,Drake,57GsLpRtEtrzcPGPop20rS
2025-09-21,81,Is It A Crime,Mariah the Scientist & Kali Uchis,1jTe5liUdnRjbie1luBi6J
2025-09-21,82,20 Cigarettes,Morgan Wallen,0YsIYFRoxkmEvbKCwTp0Tg
2025-09-21,83,City Walls,Twenty One Pilots,0Ji9UonfwC90rbZ4IaQhOb
2025-09-21,84,Never Getting Laid,Sabrina Carpenter,1PdUyYYw9sGU0yhLrpeHKt
2025-09-21,85,Sparks,Coldplay,7D0RhFcb3CrfPuTJ0obrod
2025-09-21,86,Breakin' Dishes,Rihanna,46aZJc0z1HHHSFxaIRxYSP
2025-09-21,87,Typa,Glorilla,08L2vgqPpiLt7PpwMHbbk1
2025-09-21,88,How Far Does A Goodbye Go,Jason Aldean,17U2M7HB14yGe9QSAmbyyB
2025-09-21,89,I'm A Little Crazy,Morgan Wallen,2zIl3eEUd51KdtqGyJw1sg
2025-09-21,90,Shot Callin,YoungBoy Never Broke Again,4n4tC4qO2LeWQRM9Gbbtop
2025-09-21,91,We Almost Broke Up Again Last Night,Sabrina Carpenter,6wkYQMrFfb0huLB5Qn19Iv
2025-09-21,92,Shake It To The Max (Fly),"MOLIY, Silent Addy, Skillibeng & Shenseea",0QCIpQV3twfqo9kh0t8Zza
2025-09-21,93,Outside,Cardi B,139nLHDFZNr3anx8CpUy7u
2025-09-21,94,Frecuencia,Dareyes de La Sierra,56bPsRfOKla3bGGmVz1uk4
2025-09-21,95,Jump,BLACKPINK,5H1sKFMzDeMtXwND3V6hRY
2025-09-21,96,She Ready,Key Glock,1LzZQqP7rgemZw2JCZvo4N
2025-09-21,97,Gnarly,KATSEYE,1j15Ar0qGDzIR0v3CQv3JL
2025-09-21,98,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,170CNv2CAZn8wg6GxvHXYC
