date,position,song,artist,track_id,popularity,duration_ms,is_explicit,album_id,release_date,genres,main_genre
2023-08-18,37,LALA,Myke Towers,7ABLbnD53cQK00mhcaOUVG,99,197920,1,3puAvurwvtvi1rodndIPW8,2023-03-23,"reggaeton, trap latino, urbano latino",reggaeton
2023-08-18,38,Boy's a Liar Pt. 2,PinkPantheress & Ice Spice,5CCr8msaN3MhgqBoa9yWhH,92,131013,1,2pOEFqvfxp5uUQ8vQEmVA0,2023-02-03,bedroom pop,bedroom pop
2023-08-18,39,Karma,Taylor Swift,7KokYm8cMIXCsGVmUvKtqf,90,204852,1,151w1FgRZfnKZA9FEcg9Z3,2022-10-21,unknown,unknown
2023-08-18,40,Deli,Ice Spice,5JYPXqMwYc0zTODQdjMEZN,85,126857,1,2pD2Hn4NPvf58NDSdWmUAk,2023-07-21,unknown,unknown
2023-08-18,41,Search & Rescue,Drake,7aRCf5cLOFN1U7kvtChY1G,87,272112,1,67WUCOjyl44d8fAFzHONjW,2023-04-07,rap,rap
2023-08-18,42,Snooze,SZA,4iZ4pt7kvcaH6Yo8UoZ4s2,91,201800,1,07w0rG5TETcyihsEIZR3qG,2022-12-09,r&b,r&b
2023-08-18,43,Speed Drive (From Barbie The Album),Charli XCX,5VxmI3IdgAxWVvUnJoLuY2,89,117809,0,6MLx7SZjcmMHNUJc1Tcir0,2023-06-29,"hyperpop, art pop",hyperpop
2023-08-18,44,Jimmy Cooks (feat. 21 Savage),Drake,3F5CgOj3wFlRv51JsHbxhe,89,218364,1,3cf4iSSKd8ffTncbtKljXw,2022-06-17,rap,rap
2023-08-18,45,All My Life (feat. J. Cole),Lil Durk,6HgWWaMu31KdOpEG5l28BG,80,223878,1,0lZQagJ5r0crB35zphSD4A,2023-05-26,"chicago drill, drill",chicago drill
2023-08-18,46,Blank Space,Taylor Swift,1u8c2t2Cy7UBoG4ArRcF5g,83,231826,0,1yGbNOtRIgdIiGHOEBaZWf,2014-10-27,unknown,unknown
2023-08-18,47,As It Was,Harry Styles,4Dvkj6JhhA12EX05fT7y2e,91,167303,0,5r36AJ6VOJtp00oxSkBZ5h,2022-05-20,unknown,unknown
2023-08-18,48,Dial Drunk (with Post Malone),Noah Kahan & Post Malone,22VHOlVYBqytsrAqV8yXBK,87,213817,1,4XahqkOmEsKLKEhBpX8DAe,2023-07-18,unknown,unknown
2023-08-18,49,WHERE SHE GOES,Bad Bunny,7ro0hRteUMfnOioTFI5TG1,97,231704,1,5gCcb5fsSb6w5K8SyJrgtB,2023-05-18,"reggaeton, trap latino, urbano latino, latin",reggaeton
2023-08-18,50,I Can See You (Taylor’s Version) (From The Vault),Taylor Swift,5kHMfzgLZP95O9NBy0ku4v,92,273186,0,5AEDGbliTTfjOB8TSm1sxt,2023-07-07,unknown,unknown
